"gt50" "edu" "age" "gender" "mar"
"16854" 0 0.8 35.8227555220947 0 0
"16855" 0 12 21.1379916979931 1 0
"16856" 1 7 71.4458480228204 1 0
"16857" 0 12 31.8172858587932 1 0
"16858" 0 13 25.6034109853208 0 0
"16859" 0 12 35.0726136718877 0 0
"16860" 0 12 24.1207421941217 1 0
"16861" 0 13 69.3508806752507 1 1
"16862" 1 18 35.5453326681163 1 1
"16863" 0 16 35.7173563069664 1 1
"16864" 1 16 42.1068114037625 1 0
"16865" 1 14 51.1090434060898 1 1
"16866" 0 12 48.1990078524686 1 0
"16867" 0 14 49.0046831378713 1 1
"16868" 0 14 53.1123733175918 1 1
"16869" 0 13 43.8804616646376 1 1
"16870" 1 16 53.8527991848532 1 1
"16871" 0 12 35.6082353712991 1 0
"16872" 0 12 36.0547036128119 0 0
"16873" 0 18 34.1449356928933 0 0
"16874" 1 13 48.3444002608303 1 1
"16875" 0 12 53.6380700133741 0 0
"16876" 0 13 37.9032632459421 1 0
"16877" 0 20 49.935157350963 0 0
"16878" 0 13 30.7027598519344 1 1
"16879" 0 12 41.8645683785435 1 1
"16880" 0 13 25.4503512510564 0 0
"16881" 0 13 24.2636358588934 1 1
"16882" 0 12 34.229882867774 1 0
"16883" 0 12 29.2357938988134 0 0
"16884" 0 16 23.6893243193626 0 0
"16885" 0 13 46.7330866514239 1 0
"16886" 0 13 20.6798396573868 0 0
"16887" 0 0.8 63.9301378873643 1 1
"16888" 0 18 40.8813247666694 1 1
"16889" 0 14 33.932110527996 1 0
"16890" 0 13 24.2145264821593 0 0
"16891" 0 13 36.0403923627455 1 0
"16892" 0 12 25.7686705382075 1 0
"16893" 0 9 54.379290599376 1 1
"16894" 0 16 50.1544061871246 1 0
"16895" 0 16 58.4242583641317 1 1
"16896" 0 11 17.3289633039385 1 0
"16897" 1 12 40.0868884546217 1 1
"16898" 0 16 27.3500832235441 1 0
"16899" 0 12 20.8250790631864 0 0
"16900" 0 11 22.8522567092441 1 1
"16901" 0 11 80.4277983752545 1 1
"16902" 0 12 52.3857888039201 1 0
"16903" 1 16 40.3740277218167 1 1
"16904" 0 10 48.2000401620753 0 0
"16905" 0 12 62.5301394488197 1 1
"16906" 1 14 32.6327412333339 1 1
"16907" 0 13 21.9701932352036 0 0
"16908" 1 16 58.4528493254911 1 1
"16909" 1 18 37.8163839236367 1 1
"16910" 1 21 29.4209209748078 1 1
"16911" 0 12 25.0805041075218 1 0
"16912" 0 13 26.6436829916202 1 0
"16913" 0 13 50.1248511464801 1 1
"16914" 1 16 30.1111309533007 1 1
"16915" 0 16 30.3321791382041 1 1
"16916" 0 12 59.5783307459205 0 0
"16917" 0 12 36.0795991509221 1 0
"16918" 1 18 37.1782815211918 1 1
"16919" 1 16 42.0661684654187 0 1
"16920" 1 16 34.9746911909897 1 1
"16921" 0 9 27.776113784872 1 1
"16922" 1 16 39.4327035290189 1 1
"16923" 1 14 41.9740763090085 1 1
"16924" 1 16 34.8655490432866 1 1
"16925" 0 13 41.2651637978852 1 1
"16926" 0 13 50.3290778081864 0 0
"16927" 0 12 18.9162136889063 0 0
"16928" 0 16 23.5839762683026 0 0
"16929" 0 12 26.1657881848514 1 1
"16930" 1 13 38.0487159974873 1 1
"16931" 0 13 27.0152187629137 1 1
"16932" 0 10 21.6156930765137 1 0
"16933" 0 12 41.9498083593789 1 1
"16934" 0 14 42.2638799990527 1 0
"16935" 0 10 25.6668907103594 1 0
"16936" 1 16 43.069191405084 1 1
"16937" 0 13 23.7720740518998 1 0
"16938" 1 16 40.8493815665133 1 1
"16939" 0 13 23.3717631474137 1 0
"16940" 0 11 18.8457900208887 0 0
"16941" 0 16 37.119096289156 1 0
"16942" 0 9 58.4244519858621 1 1
"16943" 0 13 36.9628177441191 1 0
"16944" 1 14 36.5969453516882 1 1
"16945" 1 14 25.1945849771146 0 1
"16946" 1 16 62.6171040472109 1 1
"16947" 0 13 34.1768223266117 1 1
"16948" 0 16 27.5455691781826 0 0
"16949" 0 12 23.3600976124872 1 0
"16950" 0 12 55.5271803077776 0 0
"16951" 0 12 42.3443380407989 1 1
"16952" 0 12 22.4527958554681 0 0
"16953" 1 14 44.7060473689344 1 1
"16954" 0 13 42.7530375258066 1 1
"16955" 0 12 21.6640198891982 1 0
"16956" 0 14 25.386953686364 0 0
"16957" 0 0.2 31.5464028168935 1 0
"16958" 0 13 42.5683189625852 1 0
"16959" 0 9 26.3046484703664 1 1
"16960" 1 13 62.0124656453263 1 1
"16961" 1 16 28.0431038923562 1 1
"16962" 0 18 34.2573830019683 1 1
"16963" 0 16 51.2424589914735 1 1
"16964" 1 18 45.6375829563476 0 1
"16965" 1 13 44.9000730547123 1 1
"16966" 0 7 47.1587130671833 1 1
"16967" 0 13 35.3054837021045 1 1
"16968" 0 7 46.9692707066424 1 1
"16969" 0 14 46.482662640512 1 0
"16970" 1 16 46.1569437314756 1 1
"16971" 1 16 66.345582386246 1 1
"16972" 0 12 34.520906113321 0 0
"16973" 0 14 26.2658952469938 1 1
"16974" 1 12 29.7970793568529 1 1
"16975" 0 12 30.9767872358207 1 0
"16976" 0 16 23.7744184120093 0 0
"16977" 0 9 46.1643315460533 0 1
"16978" 0 10 44.9098538218532 1 1
"16979" 1 18 54.6918039212469 1 1
"16980" 0 7 54.383398716338 1 1
"16981" 0 9 71.2893805636559 0 0
"16982" 0 0.8 51.1719743702561 1 1
"16983" 0 12 32.2331639816985 1 0
"16984" 0 12 75.00990900537 0 1
"16985" 0 11 57.2451926649082 1 1
"16986" 0 9 34.1566032930277 1 0
"16987" 1 16 40.8727548932657 1 0
"16988" 0 12 21.4647275775205 0 0
"16989" 1 18 50.2586099940818 1 1
"16990" 0 14 32.2174672565889 1 0
"16991" 1 16 37.6047893287614 0 1
"16992" 0 7 19.2493679716717 1 1
"16993" 0 12 64.7494045144413 0 0
"16994" 0 11 17.878030247055 1 0
"16995" 0 14 37.653867439134 1 1
"16996" 0 13 32.99402792193 1 0
"16997" 0 13 20.5285179619677 1 0
"16998" 1 21 39.9676455096342 1 0
"16999" 0 0.8 18.827651217347 1 0
"17000" 1 18 42.7222875896841 1 1
"17001" 1 13 43.1669599786401 1 1
"17002" 1 16 42.3307074806653 1 1
"17003" 1 16 53.8682408062741 0 1
"17004" 0 12 52.915487926919 1 1
"17005" 0 10 51.3086552163586 1 0
"17006" 0 13 77.8459534789436 1 1
"17007" 0 13 25.0083608527202 0 0
"17008" 0 13 38.1993273745757 1 0
"17009" 0 12 20.0949726572726 1 0
"17010" 0 12 23.3267122444231 1 0
"17011" 0 12 27.8484759184066 0 0
"17012" 0 11 19.8411785108037 0 0
"17013" 1 16 41.5751555394381 1 1
"17014" 0 13 47.6256262843963 1 1
"17015" 0 16 72.7590873998124 0 0
"17016" 0 18 42.1075308059808 0 0
"17017" 1 16 36.1356394551694 1 1
"17018" 1 18 42.7228706777096 1 1
"17019" 0 16 24.6515310171526 0 0
"17020" 0 12 22.6385687584989 1 0
"17021" 0 0.2 29.0050007405225 1 1
"17022" 1 20 42.8087504787836 1 1
"17023" 0 16 24.2650788407773 1 0
"17024" 1 13 41.0282948834356 1 1
"17025" 0 12 29.5861210196745 1 0
"17026" 0 12 36.5695071937516 1 0
"17027" 1 12 78.3973321607336 1 0
"17028" 1 14 43.051509995712 0 1
"17029" 0 13 34.1417341867927 0 0
"17030" 0 13 20.0000432240777 0 0
"17031" 0 0.8 24.889289355604 1 1
"17032" 0 14 36.5359951162245 1 1
"17033" 0 13 49.8100709423888 1 1
"17034" 0 9 21.0327888231259 1 0
"17035" 0 14 51.0435485679191 0 0
"17036" 0 12 30.8135869863909 1 1
"17037" 0 12 37.9006193976384 1 0
"17038" 0 14 30.3421289937105 0 0
"17039" 0 13 20.1562434707303 1 0
"17040" 0 12 46.2596846758388 1 1
"17041" 0 12 24.9353909888305 1 0
"17042" 1 16 32.0676172727253 1 1
"17043" 0 13 36.1741525046527 1 0
"17044" 0 11 30.6049563614652 0 1
"17045" 0 13 60.0559135426302 1 1
"17046" 0 13 56.8359391624108 0 0
"17047" 0 11 57.2679992201738 1 1
"17048" 0 16 61.4438332186546 0 1
"17049" 1 12 50.2601651323494 1 1
"17050" 0 12 56.9469385980628 1 1
"17051" 1 13 61.4503501935396 1 1
"17052" 1 18 45.9834901429713 1 0
"17053" 1 18 31.7300519912969 1 1
"17054" 1 12 60.9289472182281 1 0
"17055" 0 13 26.8509734070394 1 1
"17056" 0 11 56.0827795746736 0 1
"17057" 0 11 45.8770780004561 0 0
"17058" 1 14 28.4595677237958 1 0
"17059" 0 13 45.9477651994675 1 1
"17060" 0 9 58.5479184379801 1 1
"17061" 0 14 38.4082945152186 0 0
"17062" 0 16 23.890956295887 0 0
"17063" 1 12 49.2101729344577 1 1
"17064" 0 13 19.1789185362868 0 0
"17065" 0 12 22.3724120724946 1 0
"17066" 0 12 23.1827730375808 1 1
"17067" 0 12 23.3346461933106 0 1
"17068" 0 12 40.2670711108949 1 1
"17069" 0 16 55.3560486014467 0 0
"17070" 0 14 34.9417319986969 0 0
"17071" 0 12 21.6492516885046 1 1
"17072" 0 12 28.7449082648382 0 0
"17073" 0 16 43.6900019391906 1 1
"17074" 0 9 17.1935603697784 1 0
"17075" 0 10 51.9008886010852 0 0
"17076" 1 12 37.7920163455419 1 1
"17077" 1 16 54.7237868756056 1 1
"17078" 0 16 24.7497082566842 1 0
"17079" 1 12 35.4400040167384 1 1
"17080" 0 12 48.9288860699162 0 0
"17081" 0 14 23.435738486005 1 0
"17082" 0 12 24.1829540352337 0 0
"17083" 0 14 24.7570771616884 0 0
"17084" 0 7 50.5769695215859 1 1
"17085" 1 12 34.0714457915165 1 1
"17086" 0 12 45.9491748553701 0 0
"17087" 0 11 36.9694125007372 1 0
"17088" 1 16 33.9473720737733 1 1
"17089" 0 12 21.3931698303204 0 0
"17090" 0 12 32.2911584235262 1 1
"17091" 0 5 22.1862463750876 1 0
"17092" 1 12 53.1016097760294 1 1
"17093" 0 12 36.5803643541876 1 1
"17094" 0 16 22.0900010459591 1 0
"17095" 0 12 47.9788885358721 0 1
"17096" 0 13 25.189934772905 0 0
"17097" 0 12 30.9681189907715 0 0
"17098" 0 12 49.3193706993479 0 0
"17099" 0 13 23.2402910520323 1 0
"17100" 0 10 40.2396629631985 1 0
"17101" 0 14 45.3951196859125 1 0
"17102" 0 16 61.3888403768651 1 1
"17103" 0 12 35.840053827269 0 0
"17104" 0 13 20.831091881264 0 0
"17105" 0 10 27.1999533725902 1 0
"17106" 0 12 23.8260865614284 0 0
"17107" 0 16 25.7763036473189 1 1
"17108" 0 13 65.557910855161 0 0
"17109" 0 12 25.5822059353814 0 0
"17110" 1 16 49.0788997875061 1 1
"17111" 0 16 45.5958692205604 0 0
"17112" 0 18 46.1976610508282 0 0
"17113" 0 12 67.0054773928132 0 0
"17114" 0 12 40.0645357691683 0 0
"17115" 1 13 51.9782551911194 1 1
"17116" 1 16 44.9535065977834 1 1
"17117" 0 12 35.7861852536444 1 1
"17118" 0 13 28.0758641432039 1 0
"17119" 0 12 44.5189973423257 0 0
"17120" 1 13 37.5221142815426 1 1
"17121" 1 13 54.7894813744351 1 1
"17122" 1 20 33.0484334814828 0 1
"17123" 0 12 46.720265744254 0 0
"17124" 0 18 45.2300364675466 1 1
"17125" 0 14 27.495373387821 1 0
"17126" 1 18 49.7477158964612 1 1
"17127" 0 12 51.0290032776538 1 0
"17128" 0 12 27.7336150032934 1 1
"17129" 0 12 36.0469207039569 1 1
"17130" 1 16 59.0072344492655 1 1
"17131" 0 13 24.6755493239034 0 0
"17132" 0 14 66.8149434193037 0 0
"17133" 0 12 31.3708156694192 0 0
"17134" 1 21 35.7643277053721 0 0
"17135" 1 16 34.6077852621675 0 1
"17136" 1 13 50.2091945547145 1 1
"17137" 0 12 43.6186239002272 1 1
"17138" 0 9 21.7645919094793 1 0
"17139" 0 9 33.7340842327103 1 0
"17140" 0 13 48.5369570420589 0 0
"17141" 0 12 22.2636375783477 0 0
"17142" 0 18 29.7486021374352 1 1
"17143" 0 14 42.5114213232882 1 1
"17144" 0 12 28.8007398413029 1 1
"17145" 0 12 36.8567750197835 0 0
"17146" 0 12 66.701521758223 0 0
"17147" 0 16 44.0049698285293 0 1
"17148" 0 13 45.0388916754164 0 0
"17149" 0 12 49.6174137992784 0 0
"17150" 0 16 36.2745785450097 0 0
"17151" 0 11 48.0277494895272 1 1
"17152" 0 12 19.4428025735542 1 0
"17153" 1 16 36.1827851494309 1 1
"17154" 1 18 41.8939895795193 1 1
"17155" 0 13 32.8568786850665 1 1
"17156" 1 12 49.599903149996 1 1
"17157" 0 12 51.6926115204114 0 1
"17158" 0 13 20.0478748485912 0 0
"17159" 0 16 39.1165709176566 0 0
"17160" 1 12 38.932548396755 1 1
"17161" 0 13 19.2493737007026 0 0
"17162" 0 16 29.5031993973535 1 0
"17163" 1 12 52.9637641068548 1 1
"17164" 0 14 22.6155496910214 1 0
"17165" 0 13 44.8306872854009 1 1
"17166" 0 12 43.7633644351736 1 0
"17167" 0 13 41.9467031499371 1 1
"17168" 0 12 63.8781791448127 1 1
"17169" 0 14 40.2873489574995 1 0
"17170" 0 16 40.053168362705 1 0
"17171" 0 11 18.9848635508679 0 0
"17172" 1 20 57.7609629638027 1 1
"17173" 1 16 54.7200840832666 1 1
"17174" 0 16 44.2666444105562 0 0
"17175" 0 13 20.3088326351717 1 0
"17176" 0 13 40.5999416196719 0 1
"17177" 0 13 29.8447233245242 1 0
"17178" 0 16 22.9446154604666 1 0
"17179" 1 18 44.2306842436083 1 1
"17180" 0 13 45.2850224466529 1 0
"17181" 1 16 52.1662422332447 1 1
"17182" 0 12 57.3500941589009 1 0
"17183" 0 12 51.3732417305 1 0
"17184" 0 16 23.8591483405326 1 0
"17185" 0 14 22.8237179762218 1 1
"17186" 1 13 37.1886868921574 0 0
"17187" 0 12 58.6248636872042 0 0
"17188" 0 10 61.3152024985757 1 0
"17189" 0 18 30.2541006980464 0 0
"17190" 0 13 23.708220556844 0 0
"17191" 0 10 30.8185988087207 1 0
"17192" 0 12 18.610525719123 1 0
"17193" 0 13 34.2926332636271 0 1
"17194" 0 12 23.8922313353978 1 0
"17195" 0 13 23.3265224481001 0 0
"17196" 1 16 57.9022844198626 1 1
"17197" 1 12 58.1085083598737 1 1
"17198" 1 12 59.8907584971748 1 1
"17199" 0 16 27.7919739056379 1 1
"17200" 1 16 50.8957043080591 1 1
"17201" 0 18 44.5149693489075 0 0
"17202" 0 16 25.6154005168937 0 0
"17203" 0 12 33.7080054040998 0 0
"17204" 0 13 22.1315349715296 1 0
"17205" 0 13 21.9877730212174 1 0
"17206" 1 11 44.1873074783944 0 1
"17207" 1 13 50.0726367197931 1 1
"17208" 0 12 44.0171751773451 1 1
"17209" 1 12 53.25542953494 1 1
"17210" 1 16 41.3731209619436 1 1
"17211" 0 13 54.2219791861717 0 0
"17212" 0 7 60.9700967760291 1 1
"17213" 0 18 58.2215800245758 1 0
"17214" 0 13 27.2915589348413 1 1
"17215" 0 12 43.819441274507 0 0
"17216" 0 14 33.5492314023431 1 1
"17217" 0 13 24.3284614833537 1 1
"17218" 0 12 41.0170137488749 1 0
"17219" 0 12 21.6198626633268 1 0
"17220" 0 13 39.095047081355 1 1
"17221" 0 16 27.4031762203667 0 0
"17222" 0 12 50.7532703722827 1 1
"17223" 0 12 20.1717582745478 1 0
"17224" 1 16 46.4689747223165 1 1
"17225" 0 11 49.3881138071883 1 1
"17226" 1 16 35.1876076385379 0 1
"17227" 1 13 56.9566812701523 1 1
"17228" 0 18 41.3728667942341 1 0
"17229" 0 13 41.0901957550086 1 0
"17230" 0 12 42.0892882558983 1 1
"17231" 0 7 58.731491552433 1 1
"17232" 0 13 43.1239565163851 1 1
"17233" 0 12 25.5117935235612 0 0
"17234" 0 12 57.7324794109445 0 0
"17235" 0 7 49.5011860481463 0 0
"17236" 0 13 23.2191565218382 1 1
"17237" 0 12 59.4940013408195 1 1
"17238" 1 13 50.8027841337025 1 1
"17239" 0 16 33.7640747174155 0 0
"17240" 0 18 52.5989240314811 1 1
"17241" 1 12 37.2464646191802 1 1
"17242" 0 12 30.4435463333502 0 0
"17243" 0 12 39.922974645393 1 0
"17244" 0 13 54.3510033600032 1 0
"17245" 1 12 52.4076400117483 1 1
"17246" 0 12 22.3272712214384 1 0
"17247" 0 13 19.1453955834731 1 0
"17248" 1 12 65.5834901782218 1 1
"17249" 0 16 32.37647198583 1 0
"17250" 0 7 25.4164422841277 1 0
"17251" 0 13 34.7897124006413 1 0
"17252" 0 14 47.1227716528811 0 0
"17253" 0 12 24.9683413712773 1 0
"17254" 1 21 63.3294537705369 0 0
"17255" 0 5 48.0511382659897 0 0
"17256" 0 12 26.5497061663773 0 0
"17257" 0 13 28.1241985503584 1 0
"17258" 0 12 23.2545701968484 1 0
"17259" 1 20 57.7363150818273 1 1
"17260" 0 16 64.2848384496756 1 0
"17261" 1 16 28.954445667332 1 0
"17262" 0 7 28.8910078380723 1 1
"17263" 0 13 34.93658533087 1 1
"17264" 1 11 38.1925944536924 1 1
"17265" 1 14 44.2343972534873 1 1
"17266" 0 14 34.8093849346042 0 0
"17267" 0 12 18.3248430041131 1 1
"17268" 0 0.8 36.4732912483159 1 1
"17269" 0 12 73.5457680814434 1 1
"17270" 0 12 24.7029784403276 1 0
"17271" 1 16 29.9963360775728 1 1
"17272" 0 13 33.0768862450495 1 1
"17273" 0 12 57.696042252006 0 0
"17274" 0 14 41.8530907062814 0 0
"17275" 0 10 55.6341565975454 0 0
"17276" 0 10 21.6889543002471 1 1
"17277" 1 18 36.3002215716988 1 1
"17278" 0 13 26.6594894288573 1 0
"17279" 1 16 32.6174990723375 0 1
"17280" 0 13 40.4700750561897 0 0
"17281" 0 12 32.5350281172432 1 1
"17282" 0 13 21.4823033611756 0 0
"17283" 0 13 59.9775225510821 1 1
"17284" 0 12 29.9698353444692 0 0
"17285" 0 13 29.389652982587 1 0
"17286" 1 18 59.7783343694173 1 1
"17287" 1 12 58.1477691309992 1 1
"17288" 0 12 47.3924933478702 1 1
"17289" 0 12 44.6044796386268 0 0
"17290" 0 12 31.7513188752346 1 0
"17291" 0 12 42.9312139966059 1 1
"17292" 0 12 19.5229371795431 1 0
"17293" 0 12 66.111455010483 1 1
"17294" 0 12 41.055927424226 1 1
"17295" 0 13 22.4826733053196 0 0
"17296" 0 12 31.7000817768276 0 0
"17297" 0 16 30.119303219486 1 0
"17298" 0 12 36.6904175940435 0 0
"17299" 0 21 75.1327004896011 1 0
"17300" 0 14 41.682961758459 0 0
"17301" 0 13 19.7997125883121 1 0
"17302" 0 12 60.6120764522348 1 1
"17303" 0 11 24.2419300435577 1 0
"17304" 0 11 25.2343473732471 1 1
"17305" 0 13 52.8578449096531 0 0
"17306" 0 16 30.7477294171695 0 0
"17307" 1 12 37.8534492012113 1 1
"17308" 0 21 55.9965403750539 0 0
"17309" 0 13 20.376700385008 0 0
"17310" 0 7 32.7019552905113 0 0
"17311" 0 12 18.9232281267177 1 0
"17312" 0 13 24.4944310076535 1 0
"17313" 0 13 33.1738310647197 1 1
"17314" 0 13 76.2212998792529 0 0
"17315" 1 18 57.965742518194 1 1
"17316" 0 18 53.2071165223606 0 0
"17317" 0 12 19.9958888578694 0 0
"17318" 1 20 50.8221593115013 1 1
"17319" 0 16 27.9176190537401 1 0
"17320" 0 14 40.2367649774533 0 0
"17321" 0 10 26.3676621317863 1 0
"17322" 0 12 47.625564281363 1 1
"17323" 0 14 39.206396631198 1 1
"17324" 0 13 49.0396026156377 1 0
"17325" 0 13 28.7023534246255 1 1
"17326" 0 13 33.9688396030106 0 1
"17327" 1 16 50.5191944749095 1 1
"17328" 0 11 28.6806199464481 1 0
"17329" 0 12 30.1449695017654 1 1
"17330" 1 18 47.5900539620779 1 1
"17331" 1 16 39.8828586700838 1 1
"17332" 0 12 37.3013688565698 1 1
"17333" 0 12 50.4166078541894 1 1
"17334" 0 10 37.0713431034237 1 1
"17335" 1 12 26.8955587067176 1 1
"17336" 1 14 55.4582149344496 1 1
"17337" 1 16 46.8245910003316 1 1
"17338" 0 12 32.5875066807494 1 1
"17339" 1 16 26.1352628965396 1 0
"17340" 1 12 32.3458051139023 1 1
"17341" 0 13 43.1616346428636 0 0
"17342" 0 12 19.716478487011 0 0
"17343" 0 12 38.9016283957753 0 0
"17344" 0 5 38.7600763391238 1 1
"17345" 0 14 65.4246145098004 0 1
"17346" 1 13 70.937397418078 1 1
"17347" 0 12 48.5671458723955 0 0
"17348" 0 16 44.7829490147997 0 0
"17349" 0 13 32.6240153447725 1 0
"17350" 0 12 30.9483694203664 0 0
"17351" 1 14 49.5993532622233 1 1
"17352" 0 12 23.8655928450171 0 0
"17353" 0 13 25.0007245733868 1 1
"17354" 0 13 19.301383048296 0 0
"17355" 0 14 27.1932773552835 1 0
"17356" 0 12 43.5197738842107 1 0
"17357" 0 12 38.6520994619932 1 1
"17358" 0 18 42.7089843279682 1 1
"17359" 0 16 33.9439837606624 1 0
"17360" 1 16 30.894270729972 1 1
"17361" 0 16 29.4856349141337 1 0
"17362" 0 11 30.6542263000738 1 1
"17363" 0 12 26.9953171182424 1 1
"17364" 1 16 43.9529386523645 1 1
"17365" 0 12 30.0177609811071 0 1
"17366" 1 13 38.7188795383554 1 1
"17367" 1 18 48.2319764150307 1 1
"17368" 1 16 57.9342353220563 1 1
"17369" 0 12 30.8280827463605 0 1
"17370" 1 18 42.5296952787321 1 0
"17371" 0 12 31.2046656329185 1 1
"17372" 0 13 32.7874163014349 1 0
"17373" 0 16 28.8579051324632 1 1
"17374" 0 12 63.6339824968018 1 1
"17375" 0 12 32.1462982951198 1 1
"17376" 0 13 20.9717375035398 1 0
"17377" 1 18 51.3428781265393 0 1
"17378" 0 16 36.0299455448985 1 0
"17379" 0 13 24.2690997067839 1 1
"17380" 0 14 41.1992621687241 0 0
"17381" 0 12 21.6967796857934 1 0
"17382" 0 13 27.9026813004166 1 0
"17383" 0 9 17.9827645590995 1 0
"17384" 0 0.2 45.5030338647775 0 1
"17385" 0 12 39.1321989265271 0 0
"17386" 0 13 21.469902449986 0 0
"17387" 1 16 29.4051849837415 1 0
"17388" 1 18 39.2844593108166 1 0
"17389" 0 12 42.8205275097862 1 0
"17390" 0 5 22.240949024912 1 1
"17391" 0 13 21.0573169132695 0 0
"17392" 0 12 59.5415922431275 0 0
"17393" 1 18 40.5877357008867 1 1
"17394" 0 13 45.7665320469532 0 0
"17395" 0 12 35.5045893834904 1 0
"17396" 0 12 58.980285147205 1 1
"17397" 1 13 45.540846856311 1 1
"17398" 0 12 29.4693251471035 1 1
"17399" 0 11 21.8082429100759 1 0
"17400" 0 12 51.8710086150095 1 1
"17401" 0 13 34.8906387963798 0 1
"17402" 0 16 40.7512866237666 0 0
"17403" 0 11 45.2728833809961 0 0
"17404" 1 10 38.6880601425655 1 1
"17405" 0 16 22.72924298211 0 0
"17406" 0 9 37.6267153983936 1 1
"17407" 0 10 62.5228558205999 0 0
"17408" 0 16 32.079930918524 0 0
"17409" 1 16 36.7259211069904 0 1
"17410" 0 12 43.5158554557711 1 0
"17411" 0 12 37.1907926618587 1 1
"17412" 0 16 33.44182596053 0 1
"17413" 0 12 28.9580966152716 1 0
"17414" 0 13 49.2799648270011 0 0
"17415" 1 12 47.4856484844349 0 1
"17416" 0 12 59.9733127786312 0 0
"17417" 0 12 35.4622084782459 1 1
"17418" 0 16 35.0877047968097 1 1
"17419" 0 16 29.3285104068927 1 0
"17420" 0 14 57.5682228966616 0 0
"17421" 1 16 41.3825175478123 1 1
"17422" 1 18 37.7765294020064 1 1
"17423" 0 13 20.428688124055 1 0
"17424" 0 12 44.1476462846622 1 1
"17425" 0 12 20.750048603164 0 0
"17426" 1 16 38.3209785015788 0 1
"17427" 0 12 23.4371941590216 1 1
"17428" 0 12 24.7238415798638 0 1
"17429" 1 16 46.370975195663 1 1
"17430" 0 12 32.1399594279937 1 1
"17431" 0 12 21.4978939199354 1 1
"17432" 0 13 32.4723025423009 1 1
"17433" 0 13 41.5149292093702 1 0
"17434" 0 12 51.0732797754463 1 1
"17435" 0 7 69.1070875055157 1 0
"17436" 1 12 39.7461702630389 1 1
"17437" 0 13 43.8777805441059 1 0
"17438" 1 16 51.5375025924295 1 1
"17439" 0 12 43.7611494457815 1 0
"17440" 0 11 35.9979047984816 0 0
"17441" 0 12 32.2226508941967 1 0
"17442" 0 16 25.9420941758435 0 0
"17443" 0 13 64.2924964942504 0 0
"17444" 0 16 28.9133061105385 0 1
"17445" 0 0.2 44.5936539752875 1 1
"17446" 1 16 40.7287646501791 1 1
"17447" 0 13 21.9880376253277 1 0
"17448" 0 12 23.5503538940102 1 0
"17449" 0 13 23.5495074789505 0 0
"17450" 0 12 19.0397386231925 1 0
"17451" 0 13 61.1003141265828 1 1
"17452" 0 7 47.7347746759187 1 0
"17453" 0 10 39.8574377675541 1 1
"17454" 1 12 51.6692387454677 0 1
"17455" 0 10 25.3706665630452 1 1
"17456" 0 12 33.1211328047793 1 1
"17457" 0 13 34.023598160129 0 0
"17458" 0 13 54.0760685312562 1 1
"17459" 0 16 24.4391158199869 0 0
"17460" 0 12 28.1867959673982 1 0
"17461" 0 13 33.5277170671616 1 1
"17462" 0 12 63.115972911939 1 1
"17463" 1 12 31.3850452459883 1 1
"17464" 0 12 70.4305647222791 1 1
"17465" 0 12 43.557465150021 0 1
"17466" 1 13 36.685814750148 0 1
"17467" 0 11 50.987275800202 1 0
"17468" 0 13 21.1606187303551 0 0
"17469" 0 13 31.7279392387718 0 0
"17470" 0 13 19.4714971168432 0 0
"17471" 0 13 39.2379474034533 0 0
"17472" 0 7 29.2600369765423 0 1
"17473" 0 13 39.2613672113512 1 0
"17474" 0 7 17.6814818489365 1 0
"17475" 0 13 46.8444461724721 0 0
"17476" 0 12 62.9893231610768 1 1
"17477" 0 10 32.9804177815095 0 0
"17478" 0 12 28.6554107139818 0 0
"17479" 0 13 19.8574021777604 0 0
"17480" 0 21 61.5110979997553 1 1
"17481" 0 13 18.0785330510698 1 0
"17482" 1 20 39.3127534107771 1 1
"17483" 0 16 24.7575202099979 1 1
"17484" 0 13 38.1055915120523 1 1
"17485" 1 18 38.2080172887072 1 1
"17486" 0 10 17.5754325552844 1 0
"17487" 0 12 28.5711266158614 1 1
"17488" 0 12 52.492777100997 1 1
"17489" 1 20 61.7314227498136 1 1
"17490" 0 5 69.5213721180335 1 1
"17491" 0 12 19.0027932284866 0 0
"17492" 1 13 26.2068925518543 1 1
"17493" 1 13 34.9110756202135 1 1
"17494" 0 9 70.1203359016217 0 1
"17495" 0 12 21.5199938653968 0 0
"17496" 0 12 43.1163366863038 1 1
"17497" 0 12 52.8191324449144 1 1
"17498" 1 12 59.3866384166759 1 1
"17499" 0 14 21.4138405227568 0 0
"17500" 1 18 53.6048953686841 1 1
"17501" 1 13 55.7631303882226 1 1
"17502" 1 18 46.3970392842311 1 0
"17503" 0 12 36.4679661102127 0 0
"17504" 0 12 39.324476813199 1 0
"17505" 0 16 78.8965564717073 1 1
"17506" 0 12 30.7981897657737 0 0
"17507" 0 13 22.3547426867299 0 0
"17508" 1 16 43.8690773008857 1 1
"17509" 0 12 36.6826517242007 1 0
"17510" 1 16 36.703709283378 1 1
"17511" 0 12 50.157187677687 0 0
"17512" 0 16 27.4480249923654 0 0
"17513" 1 12 46.8235391525086 1 1
"17514" 0 16 24.7705672075972 1 0
"17515" 0 12 41.5382802512031 1 0
"17516" 0 12 68.8668742403388 1 1
"17517" 0 13 38.6351179920603 1 1
"17518" 1 12 47.0574297702406 1 1
"17519" 0 13 41.9022665298544 1 0
"17520" 0 21 31.260327213211 0 0
"17521" 0 13 29.1638088079635 1 1
